id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12882,TRUE,167,Angers,ANG,171,Monaco,MON,0,0,0.870077,0.383769,2019-12-14 19:00:00,0.4661,0.3768,0.1571
12884,TRUE,174,Toulouse,TOU,177,Reims,REI,0,1,0.669088,1.44219,2019-12-14 19:00:00,0.1464,0.2781,0.5755
12887,TRUE,224,Amiens,AMI,181,Dijon,DJN,1,1,0.28916,0.640617,2019-12-14 19:00:00,0.1415,0.4511,0.4074
12888,TRUE,241,Brest,BRE,170,Nice,NIC,0,0,2.53255,1.13522,2019-12-14 19:00:00,0.7317,0.1643,0.104
12883,TRUE,176,Bordeaux,BOR,225,Strasbourg,STR,0,1,1.28592,0.527336,2019-12-15 14:00:00,0.592,0.2879,0.1201
12881,TRUE,178,Lyon,LYO,163,Rennes,REN,0,1,0.529236,0.939364,2019-12-15 16:00:00,0.1962,0.3642,0.4396
12880,TRUE,175,Saint-Etienne,SEN,161,Paris Saint Germain,PSG,0,4,0.96128,3.60638,2019-12-15 20:00:00,0.0259,0.0734,0.9007
12889,TRUE,166,Montpellier,MPL,241,Brest,BRE,4,0,2.2249,0.751773,2019-12-21 19:45:00,0.7556,0.1644,0.08
12890,TRUE,181,Dijon,DJN,180,Metz,MET,2,2,1.08941,1.25101,2019-12-21 19:45:00,0.2949,0.2937,0.4114
12891,TRUE,163,Rennes,REN,176,Bordeaux,BOR,1,0,1.07897,0.540713,2019-12-21 19:45:00,0.5136,0.3205,0.1659
12892,TRUE,225,Strasbourg,STR,175,Saint-Etienne,SEN,2,1,0.501404,1.46101,2019-12-21 19:45:00,0.0738,0.2437,0.6825
12893,TRUE,171,Monaco,MON,160,Lille,LIL,5,1,3.5594,0.64901,2019-12-21 19:45:00,0.9591,0.0329,0.008
12894,TRUE,177,Reims,REI,178,Lyon,LYO,1,1,1.22724,1.59355,2019-12-21 19:45:00,0.2215,0.3247,0.4538
12895,TRUE,168,Nantes,NAN,167,Angers,ANG,1,2,0.280352,1.07283,2019-12-21 19:45:00,0.091,0.3186,0.5904
12896,TRUE,170,Nice,NIC,174,Toulouse,TOU,3,0,1.91838,0.342703,2019-12-21 19:45:00,0.8372,0.1305,0.0323
